Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Religion,M4C,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,125.0
Religion,M4C,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,10.0
Religion,M4C,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,180.0
Religion,M4C,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,25.0
Religion,M4C,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,2750.0
Religion,M4C,Other Religions,Other Religions,,,,,,6910.0
Religion,M4C,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,2425.0
Religion,M4C,  Jewish,Other Religions,  Jewish,,,,,210.0
Religion,M4C,  Islam,Other Religions,  Islam,,,,,2815.0
Religion,M4C,  Buddhist,Other Religions,  Buddhist,,,,,495.0
Religion,M4C,  Hindu,Other Religions,  Hindu,,,,,740.0
Religion,M4C,  Sikh,Other Religions,  Sikh,,,,,65.0
Religion,M4C,Other (other religions) (4),Other (other religions) (4),,,,,,165.0
Religion,M4C,No religious affiliation,No religious affiliation,,,,,,9230.0
Religion,M4E,"Religion, Catholic","Religion, Catholic",,,,,,5875.0
Religion,M4E,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,5810.0
Religion,M4E,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,65.0
Religion,M4E,"Religion, Protestant","Religion, Protestant",,,,,,9865.0
Religion,M4E,  United Church,"Religion, Protestant",  United Church,,,,,3160.0
Religion,M4E,  Anglican,"Religion, Protestant",  Anglican,,,,,3275.0
Religion,M4E,  Baptist,"Religion, Protestant",  Baptist,,,,,535.0
Religion,M4E,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,580.0
Religion,M4E,  Lutheran,"Religion, Protestant",  Lutheran,,,,,590.0
Religion,M4E,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,140.0
Religion,M4E,  Mennonite,"Religion, Protestant",  Mennonite,,,,,25.0
Religion,M4E,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,50.0
Religion,M4E,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,30.0
Religion,M4E,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,40.0
Religion,M4E,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,35.0
Religion,M4E,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1405.0
Religion,M4E,Other Religions,Other Religions,,,,,,1170.0
Religion,M4E,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,395.0
Religion,M4E,  Jewish,Other Religions,  Jewish,,,,,320.0
Religion,M4E,  Islam,Other Religions,  Islam,,,,,85.0
Religion,M4E,  Buddhist,Other Religions,  Buddhist,,,,,155.0
Religion,M4E,  Hindu,Other Religions,  Hindu,,,,,95.0
Religion,M4E,  Sikh,Other Religions,  Sikh,,,,,0.0
Religion,M4E,Other (other religions) (4),Other (other religions) (4),,,,,,120.0
Religion,M4E,No religious affiliation,No religious affiliation,,,,,,6120.0
Religion,M4G,"Religion, Catholic","Religion, Catholic",,,,,,2875.0
Religion,M4G,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,2830.0
Religion,M4G,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,50.0
Religion,M4G,"Religion, Protestant","Religion, Protestant",,,,,,8635.0
Religion,M4G,  United Church,"Religion, Protestant",  United Church,,,,,3315.0
Religion,M4G,  Anglican,"Religion, Protestant",  Anglican,,,,,2705.0
Religion,M4G,  Baptist,"Religion, Protestant",  Baptist,,,,,360.0
Religion,M4G,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,740.0
Religion,M4G,  Lutheran,"Religion, Protestant",  Lutheran,,,,,400.0
Religion,M4G,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,45.0
Religion,M4G,  Mennonite,"Religion, Protestant",  Mennonite,,,,,10.0
Religion,M4G,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,10.0
Religion,M4G,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,15.0
Religion,M4G,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,90.0
Religion,M4G,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,70.0
Religion,M4G,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,885.0
Religion,M4G,Other Religions,Other Religions,,,,,,700.0
Religion,M4G,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,285.0
Religion,M4G,  Jewish,Other Religions,  Jewish,,,,,205.0
Religion,M4G,  Islam,Other Religions,  Islam,,,,,95.0
Religion,M4G,  Buddhist,Other Religions,  Buddhist,,,,,50.0
Religion,M4G,  Hindu,Other Religions,  Hindu,,,,,40.0
Religion,M4G,  Sikh,Other Religions,  Sikh,,,,,0.0
Religion,M4G,Other (other religions) (4),Other (other religions) (4),,,,,,15.0
Religion,M4G,No religious affiliation,No religious affiliation,,,,,,2440.0
Religion,M4H,"Religion, Catholic","Religion, Catholic",,,,,,2865.0
Religion,M4H,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,2860.0
Religion,M4H,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,0.0
Religion,M4H,"Religion, Protestant","Religion, Protestant",,,,,,4110.0
Religion,M4H,  United Church,"Religion, Protestant",  United Church,,,,,1070.0
Religion,M4H,  Anglican,"Religion, Protestant",  Anglican,,,,,1030.0
Religion,M4H,  Baptist,"Religion, Protestant",  Baptist,,,,,220.0
Religion,M4H,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,370.0
Religion,M4H,  Lutheran,"Religion, Protestant",  Lutheran,,,,,105.0
Religion,M4H,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,235.0
Religion,M4H,  Mennonite,"Religion, Protestant",  Mennonite,,,,,0.0
Religion,M4H,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,45.0
Religion,M4H,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,15.0
Religion,M4H,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,130.0
Religion,M4H,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,55.0
Religion,M4H,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,840.0
Religion,M4H,Other Religions,Other Religions,,,,,,3805.0
Religion,M4H,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,770.0
Religion,M4H,  Jewish,Other Religions,  Jewish,,,,,180.0
Religion,M4H,  Islam,Other Religions,  Islam,,,,,2585.0
Religion,M4H,  Buddhist,Other Religions,  Buddhist,,,,,20.0
Religion,M4H,  Hindu,Other Religions,  Hindu,,,,,220.0
Religion,M4H,  Sikh,Other Religions,  Sikh,,,,,0.0
Religion,M4H,Other (other religions) (4),Other (other religions) (4),,,,,,30.0
Religion,M4H,No religious affiliation,No religious affiliation,,,,,,990.0
Religion,M4J,"Religion, Catholic","Religion, Catholic",,,,,,9600.0
Religion,M4J,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,9575.0
Religion,M4J,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,25.0
Religion,M4J,"Religion, Protestant","Religion, Protestant",,,,,,10105.0
Religion,M4J,  United Church,"Religion, Protestant",  United Church,,,,,2495.0
Religion,M4J,  Anglican,"Religion, Protestant",  Anglican,,,,,2820.0
Religion,M4J,  Baptist,"Religion, Protestant",  Baptist,,,,,750.0
Religion,M4J,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,900.0
Religion,M4J,  Lutheran,"Religion, Protestant",  Lutheran,,,,,430.0
Religion,M4J,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,165.0
Religion,M4J,  Mennonite,"Religion, Protestant",  Mennonite,,,,,45.0
Religion,M4J,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,135.0
Religion,M4J,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,40.0
Religion,M4J,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,30.0
Religion,M4J,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,40.0
Religion,M4J,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,2250.0
Religion,M4J,Other Religions,Other Religions,,,,,,7945.0
Religion,M4J,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,5010.0
Religion,M4J,  Jewish,Other Religions,  Jewish,,,,,210.0
Religion,M4J,  Islam,Other Religions,  Islam,,,,,1250.0
Religion,M4J,  Buddhist,Other Religions,  Buddhist,,,,,840.0
Religion,M4J,  Hindu,Other Religions,  Hindu,,,,,450.0
Religion,M4J,  Sikh,Other Religions,  Sikh,,,,,60.0
Religion,M4J,Other (other religions) (4),Other (other religions) (4),,,,,,130.0
Religion,M4J,No religious affiliation,No religious affiliation,,,,,,8565.0
Religion,M4K,"Religion, Catholic","Religion, Catholic",,,,,,6515.0
Religion,M4K,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,6475.0
Religion,M4K,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,40.0
Religion,M4K,"Religion, Protestant","Religion, Protestant",,,,,,9850.0
Religion,M4K,  United Church,"Religion, Protestant",  United Church,,,,,2485.0
Religion,M4K,  Anglican,"Religion, Protestant",  Anglican,,,,,2775.0
Religion,M4K,  Baptist,"Religion, Protestant",  Baptist,,,,,565.0
Religion,M4K,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,710.0
Religion,M4K,  Lutheran,"Religion, Protestant",  Lutheran,,,,,705.0
Religion,M4K,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,250.0
Religion,M4K,  Mennonite,"Religion, Protestant",  Mennonite,,,,,15.0
Religion,M4K,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,75.0
Religion,M4K,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,70.0
Religion,M4K,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,40.0
Religion,M4K,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,40.0
Religion,M4K,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,2110.0
Religion,M4K,Other Religions,Other Religions,,,,,,6850.0
Religion,M4K,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,4370.0
Religion,M4K,  Jewish,Other Religions,  Jewish,,,,,615.0
Religion,M4K,  Islam,Other Religions,  Islam,,,,,670.0
Religion,M4K,  Buddhist,Other Religions,  Buddhist,,,,,495.0
Religion,M4K,  Hindu,Other Religions,  Hindu,,,,,460.0
Religion,M4K,  Sikh,Other Religions,  Sikh,,,,,75.0
Religion,M4K,Other (other religions) (4),Other (other religions) (4),,,,,,165.0
Religion,M4K,No religious affiliation,No religious affiliation,,,,,,8285.0
Religion,M4L,"Religion, Catholic","Religion, Catholic",,,,,,6930.0
Religion,M4L,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,6890.0
Religion,M4L,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,35.0
Religion,M4L,"Religion, Protestant","Religion, Protestant",,,,,,10675.0
Religion,M4L,  United Church,"Religion, Protestant",  United Church,,,,,2635.0
Religion,M4L,  Anglican,"Religion, Protestant",  Anglican,,,,,3160.0
Religion,M4L,  Baptist,"Religion, Protestant",  Baptist,,,,,630.0
Religion,M4L,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,835.0
Religion,M4L,  Lutheran,"Religion, Protestant",  Lutheran,,,,,395.0
Religion,M4L,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,320.0
Religion,M4L,  Mennonite,"Religion, Protestant",  Mennonite,,,,,75.0
Religion,M4L,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,80.0
Religion,M4L,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,145.0
Religion,M4L,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,235.0
Religion,M4L,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,15.0
Religion,M4L,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,2150.0
Religion,M4L,Other Religions,Other Religions,,,,,,3160.0
Religion,M4L,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,885.0
Religion,M4L,  Jewish,Other Religions,  Jewish,,,,,335.0
Religion,M4L,  Islam,Other Religions,  Islam,,,,,525.0
Religion,M4L,  Buddhist,Other Religions,  Buddhist,,,,,820.0
Religion,M4L,  Hindu,Other Religions,  Hindu,,,,,305.0
Religion,M4L,  Sikh,Other Religions,  Sikh,,,,,135.0
Religion,M4L,Other (other religions) (4),Other (other religions) (4),,,,,,150.0
Religion,M4L,No religious affiliation,No religious affiliation,,,,,,9680.0
Religion,M4M,"Religion, Catholic","Religion, Catholic",,,,,,4710.0
Religion,M4M,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,4695.0
Religion,M4M,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,10.0
Religion,M4M,"Religion, Protestant","Religion, Protestant",,,,,,5020.0
Religion,M4M,  United Church,"Religion, Protestant",  United Church,,,,,1035.0
Religion,M4M,  Anglican,"Religion, Protestant",  Anglican,,,,,1400.0
Religion,M4M,  Baptist,"Religion, Protestant",  Baptist,,,,,290.0
Religion,M4M,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,470.0
Religion,M4M,  Lutheran,"Religion, Protestant",  Lutheran,,,,,205.0
Religion,M4M,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,150.0
Religion,M4M,  Mennonite,"Religion, Protestant",  Mennonite,,,,,15.0
Religion,M4M,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,55.0
Religion,M4M,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,30.0
Religion,M4M,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,40.0
Religion,M4M,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,20.0
Religion,M4M,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1315.0
Religion,M4M,Other Religions,Other Religions,,,,,,3365.0
Religion,M4M,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,330.0
Religion,M4M,  Jewish,Other Religions,  Jewish,,,,,175.0
Religion,M4M,  Islam,Other Religions,  Islam,,,,,125.0
Religion,M4M,  Buddhist,Other Religions,  Buddhist,,,,,2415.0
Religion,M4M,  Hindu,Other Religions,  Hindu,,,,,125.0
Religion,M4M,  Sikh,Other Religions,  Sikh,,,,,30.0
Religion,M4M,Other (other religions) (4),Other (other religions) (4),,,,,,170.0
Religion,M4M,No religious affiliation,No religious affiliation,,,,,,7700.0
Religion,M4N,"Religion, Catholic","Religion, Catholic",,,,,,3075.0
Religion,M4N,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,3055.0
Religion,M4N,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,20.0
Religion,M4N,"Religion, Protestant","Religion, Protestant",,,,,,7500.0
Religion,M4N,  United Church,"Religion, Protestant",  United Church,,,,,2545.0
Religion,M4N,  Anglican,"Religion, Protestant",  Anglican,,,,,2955.0
Religion,M4N,  Baptist,"Religion, Protestant",  Baptist,,,,,290.0
Religion,M4N,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,565.0
Religion,M4N,  Lutheran,"Religion, Protestant",  Lutheran,,,,,345.0
Religion,M4N,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,85.0
Religion,M4N,  Mennonite,"Religion, Protestant",  Mennonite,,,,,10.0
Religion,M4N,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,25.0
Religion,M4N,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,15.0
Religion,M4N,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,90.0
Religion,M4N,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,10.0
Religion,M4N,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,570.0
Religion,M4N,Other Religions,Other Religions,,,,,,975.0
Religion,M4N,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,215.0
Religion,M4N,  Jewish,Other Religions,  Jewish,,,,,605.0
Religion,M4N,  Islam,Other Religions,  Islam,,,,,60.0
Religion,M4N,  Buddhist,Other Religions,  Buddhist,,,,,30.0
Religion,M4N,  Hindu,Other Religions,  Hindu,,,,,35.0
Religion,M4N,  Sikh,Other Religions,  Sikh,,,,,0.0
Religion,M4N,Other (other religions) (4),Other (other religions) (4),,,,,,30.0
Religion,M4N,No religious affiliation,No religious affiliation,,,,,,2195.0
Religion,M4P,"Religion, Catholic","Religion, Catholic",,,,,,3710.0
Religion,M4P,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,3690.0
Religion,M4P,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,25.0
Religion,M4P,"Religion, Protestant","Religion, Protestant",,,,,,6585.0
Religion,M4P,  United Church,"Religion, Protestant",  United Church,,,,,1850.0
Religion,M4P,  Anglican,"Religion, Protestant",  Anglican,,,,,2070.0
Religion,M4P,  Baptist,"Religion, Protestant",  Baptist,,,,,225.0
Religion,M4P,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,670.0
Religion,M4P,  Lutheran,"Religion, Protestant",  Lutheran,,,,,380.0
Religion,M4P,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,75.0
Religion,M4P,  Mennonite,"Religion, Protestant",  Mennonite,,,,,10.0
Religion,M4P,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,30.0
Religion,M4P,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,45.0
Religion,M4P,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,85.0
Religion,M4P,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,10.0
Religion,M4P,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,1130.0
Religion,M4P,Other Religions,Other Religions,,,,,,1500.0
Religion,M4P,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,280.0
Religion,M4P,  Jewish,Other Religions,  Jewish,,,,,850.0
Religion,M4P,  Islam,Other Religions,  Islam,,,,,155.0
Religion,M4P,  Buddhist,Other Religions,  Buddhist,,,,,100.0
Religion,M4P,  Hindu,Other Religions,  Hindu,,,,,65.0
Religion,M4P,  Sikh,Other Religions,  Sikh,,,,,0.0
Religion,M4P,Other (other religions) (4),Other (other religions) (4),,,,,,55.0
Religion,M4P,No religious affiliation,No religious affiliation,,,,,,2670.0
Religion,M4R,"Religion, Catholic","Religion, Catholic",,,,,,2300.0
Religion,M4R,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,2255.0
Religion,M4R,  Ukrainian Catholic,"Religion, Catholic",  Ukrainian Catholic,,,,,50.0
Religion,M4R,"Religion, Protestant","Religion, Protestant",,,,,,5145.0
Religion,M4R,  United Church,"Religion, Protestant",  United Church,,,,,1410.0
Religion,M4R,  Anglican,"Religion, Protestant",  Anglican,,,,,2110.0
Religion,M4R,  Baptist,"Religion, Protestant",  Baptist,,,,,140.0
Religion,M4R,  Presbyterian,"Religion, Protestant",  Presbyterian,,,,,375.0
Religion,M4R,  Lutheran,"Religion, Protestant",  Lutheran,,,,,275.0
Religion,M4R,  Pentecostal,"Religion, Protestant",  Pentecostal,,,,,40.0
Religion,M4R,  Mennonite,"Religion, Protestant",  Mennonite,,,,,10.0
Religion,M4R,  Jehovah's Witnesses,"Religion, Protestant",  Jehovah's Witnesses,,,,,50.0
Religion,M4R,  Reformed Bodies,"Religion, Protestant",  Reformed Bodies,,,,,0.0
Religion,M4R,  Salvation Army,"Religion, Protestant",  Salvation Army,,,,,10.0
Religion,M4R,  Latter-day Saints (Mormons),"Religion, Protestant",  Latter-day Saints (Mormons),,,,,0.0
Religion,M4R,  Other Protestant,"Religion, Protestant",  Other Protestant,,,,,720.0
Religion,M4R,Other Religions,Other Religions,,,,,,1090.0
Religion,M4R,  Eastern Orthodox,Other Religions,  Eastern Orthodox,,,,,205.0
Religion,M4R,  Jewish,Other Religions,  Jewish,,,,,695.0
Religion,M4R,  Islam,Other Religions,  Islam,,,,,85.0
Religion,M4R,  Buddhist,Other Religions,  Buddhist,,,,,60.0
Religion,M4R,  Hindu,Other Religions,  Hindu,,,,,30.0
Religion,M4R,  Sikh,Other Religions,  Sikh,,,,,0.0
Religion,M4R,Other (other religions) (4),Other (other religions) (4),,,,,,15.0
Religion,M4R,No religious affiliation,No religious affiliation,,,,,,1645.0
Religion,M4S,"Religion, Catholic","Religion, Catholic",,,,,,4615.0
Religion,M4S,  Roman Catholic (3),"Religion, Catholic",  Roman Catholic (3),,,,,4605.0
